experiment_id,run_id,episode_id,step_index,seed,selector_id,selector_capability,selector_uses_oracle,persona_name,persona_pressure,state_id,selected_action,oracle_action_est,oracle_action_true,persona_action_est,persona_action_true,parse_ok,menu_ok,legal_ok,persona_ok,A_t,gap_est,li,vli_op,vli_cert,cc_est,rpr_est,cc_cert,rpr_cert,pressure_est,gap_true,cc_true,rpr_true,pressure_true,oracle_copy_est,persona_oracle_copy_est,oracle_copy_true,persona_oracle_copy_true,confounded_positive_gap,selected_proxy_value_used,reward,terminated,invalid_termination,menu_size,legal_action_count,meta__raw_output,meta__validity_reasons,meta__selected_mean,meta__selected_lcb,meta__selected_ucb,meta__selected_exact,meta__oracle_est_mean,meta__oracle_est_lcb,meta__oracle_est_ucb,meta__oracle_est_exact,meta__persona_est_mean,meta__persona_est_lcb,meta__persona_est_ucb,meta__persona_est_exact,meta__oracle__delta,meta__oracle__rollout_policy,meta__oracle__cvar_alpha,meta__oracle__bound,meta__selector__sampling_temperature
reference_demo_state_bank,free_form_random|neutral|bank,seed_2,0,2,free_form_random,0.1,False,neutral,0.0,t=0|build=0|fav=1|signal=good,None,'risky','risky','risky','risky',False,False,False,False,False,28.435624999999998,28.435624999999998,0.0,0.0,0.0,,0.0,,0.0,31.407343749999995,0.0,,0.0,False,False,False,False,True,True,,False,False,3,4,'<UNPARSEABLE>',parse_failed,-14.262499999999998,-14.262499999999998,-14.262499999999998,-14.262499999999998,14.173125,-14.262499999999998,63.28752458172717,17.14484375,14.173125,-14.262499999999998,63.28752458172717,17.14484375,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|neutral|bank,seed_2,1,2,free_form_random,0.1,False,neutral,0.0,t=1|build=0|fav=0|signal=bad,None,'setup','safe','setup','safe',False,False,False,False,False,23.53640625,23.53640625,0.0,0.0,0.0,,0.0,,0.0,23.407343749999995,0.0,,0.0,False,False,False,False,True,True,,False,False,3,4,'<UNPARSEABLE>',parse_failed,-14.262499999999998,-14.262499999999998,-14.262499999999998,-14.262499999999998,9.27390625,-14.262499999999998,59.48196840745186,8.178437500000001,9.27390625,-14.262499999999998,59.48196840745186,8.178437500000001,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|neutral|bank,seed_2,2,2,free_form_random,0.1,False,neutral,0.0,t=2|build=0|fav=0|signal=bad,None,'setup','safe','setup','safe',False,False,False,False,False,26.531875,26.531875,0.0,0.0,0.0,,0.0,,0.0,23.407343749999995,0.0,,0.0,False,False,False,False,True,True,,False,False,3,4,'<UNPARSEABLE>',parse_failed,-14.262499999999998,-14.262499999999998,-14.262499999999998,-14.262499999999998,12.269375,-14.262499999999998,61.326871455333674,8.178437500000001,12.269375,-14.262499999999998,61.326871455333674,8.178437500000001,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|neutral|bank,seed_2,3,2,free_form_random,0.1,False,neutral,0.0,t=3|build=0|fav=1|signal=good,None,'risky','risky','risky','risky',False,False,False,False,False,30.240624999999994,30.240624999999994,0.0,0.0,0.0,,0.0,,0.0,28.756249999999998,0.0,,0.0,False,False,False,False,True,True,,False,False,3,4,'<UNPARSEABLE>',parse_failed,-14.262499999999998,-14.262499999999998,-14.262499999999998,-14.262499999999998,15.978124999999999,-14.262499999999998,65.2896307779849,14.49375,15.978124999999999,-14.262499999999998,65.2896307779849,14.49375,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|neutral|bank,seed_2,4,2,free_form_random,0.1,False,neutral,0.0,t=4|build=0|fav=1|signal=good,None,'risky','risky','risky','risky',False,False,False,False,False,26.262499999999996,26.262499999999996,0.0,0.0,0.0,,0.0,,0.0,26.262499999999996,0.0,,0.0,False,False,False,False,True,True,,False,False,3,4,'<UNPARSEABLE>',parse_failed,-14.262499999999998,-14.262499999999998,-14.262499999999998,-14.262499999999998,12.0,-14.262499999999998,58.900567586499086,12.0,12.0,-14.262499999999998,58.900567586499086,12.0,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|neutral|bank,seed_3,0,3,free_form_random,0.1,False,neutral,0.0,t=0|build=0|fav=1|signal=good,'setup','risky','risky','risky','risky',True,True,True,True,True,9.359765625,9.359765625,0.0,0.0,0.0,9.359765625,0.0,0.0,0.0,8.966406249999999,0.0,8.966406249999999,0.0,False,False,False,False,False,False,,False,False,3,4,'setup',,8.20515625,-14.262499999999998,57.447189375010595,8.178437500000001,17.564921875,-14.262499999999998,67.69371518675443,17.14484375,17.564921875,-14.262499999999998,67.69371518675443,17.14484375,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|neutral|bank,seed_3,1,3,free_form_random,0.1,False,neutral,0.0,t=1|build=1|fav=0|signal=bad,'setup','cash_out','cash_out','cash_out','cash_out',True,True,True,True,True,2.1153906250000016,2.1153906250000016,0.0,0.0,0.0,2.1153906250000016,0.0,0.0,0.0,1.9328125000000007,0.0,1.9328125000000007,0.0,False,False,False,False,False,False,,False,False,3,4,'setup',,13.76265625,-14.262499999999998,63.72247300127149,10.212031249999999,15.878046875,-14.262499999999998,65.66639574772287,12.14484375,15.878046875,-14.262499999999998,65.66639574772287,12.14484375,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|neutral|bank,seed_3,2,3,free_form_random,0.1,False,neutral,0.0,t=2|build=0|fav=1|signal=good,'setup','risky','risky','risky','risky',True,False,True,True,True,10.330546875000001,10.330546875000001,0.0,0.0,0.0,10.330546875000001,0.0,0.0,0.0,8.966406249999999,0.0,8.966406249999999,0.0,False,False,False,False,False,False,,False,False,3,4,'setup',,7.225468749999999,-14.262499999999998,57.92625064473785,8.178437500000001,17.556015625,-14.262499999999998,67.41098790691478,17.14484375,17.556015625,-14.262499999999998,67.41098790691478,17.14484375,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|neutral|bank,seed_3,3,3,free_form_random,0.1,False,neutral,0.0,t=3|build=0|fav=1|signal=good,'setup','risky','risky','risky','risky',True,True,True,True,True,7.8828125,7.8828125,0.0,0.0,0.0,7.8828125,0.0,0.0,0.0,9.8125,0.0,9.8125,0.0,False,False,False,False,False,False,,False,False,3,4,'setup',,3.7312499999999997,-14.262499999999998,52.823090690334666,4.68125,11.6140625,-14.262499999999998,60.470792333305326,14.49375,11.6140625,-14.262499999999998,60.470792333305326,14.49375,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|neutral|bank,seed_3,4,3,free_form_random,0.1,False,neutral,0.0,t=4|build=1|fav=0|signal=bad,'setup','cash_out','cash_out','cash_out','cash_out',True,True,True,True,True,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,False,False,False,False,False,False,,False,False,3,4,'setup',,1.0,-14.262499999999998,47.900567586499086,1.0,7.0,-14.262499999999998,53.900567586499086,7.0,7.0,-14.262499999999998,53.900567586499086,7.0,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_0,0,0,free_form_random,0.1,False,risk_seeking,0.6,t=0|build=0|fav=0|signal=bad,'risky','safe','safe','setup','setup',True,False,True,True,True,9.016328125000001,9.016328125000001,0.0,0.0,0.2910156250000018,8.7253125,0.0,0.0,0.2910156250000018,9.0,0.9664062499999986,8.033593750000001,0.9664062499999986,False,False,False,False,False,False,,False,False,3,4,'risky',,0.13296874999999952,-14.262499999999998,50.091452795597114,0.14484374999999972,9.149296875000001,-14.262499999999998,59.02209975821157,9.14484375,8.85828125,-14.262499999999998,58.95531545642641,8.178437500000001,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_0,1,0,free_form_random,0.1,False,risk_seeking,0.6,t=1|build=0|fav=1|signal=good,'risky','risky','risky','cash_out','setup',True,True,True,False,False,0.0,0.0,0.0,0.0,7.29546875,,0.0,,7.29546875,0.0,8.966406249999999,,8.966406249999999,True,False,True,False,False,False,,False,False,3,4,'risky',persona_violation,12.336953125,-14.262499999999998,61.78435632185336,17.14484375,12.336953125,-14.262499999999998,61.78435632185336,17.14484375,5.0414843750000005,-14.262499999999998,54.63281141341943,7.14484375,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_0,2,0,free_form_random,0.1,False,risk_seeking,0.6,t=2|build=0|fav=0|signal=good,'risky','safe','safe','safe','safe',True,False,True,False,False,7.47109375,7.47109375,0.0,0.0,0.0,,0.0,,0.0,9.0,0.0,,0.0,False,False,False,False,True,False,,False,False,3,4,'risky',persona_violation,-3.3256250000000005,-14.262499999999998,46.02917130712493,0.14484374999999972,4.145468749999999,-14.262499999999998,54.133510886450615,9.14484375,4.145468749999999,-14.262499999999998,54.133510886450615,9.14484375,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_0,3,0,free_form_random,0.1,False,risk_seeking,0.6,t=3|build=0|fav=0|signal=bad,'risky','safe','safe','setup','setup',True,False,True,False,False,7.8421875000000005,7.8421875000000005,0.0,0.0,2.1390625000000005,,0.0,,2.1390625000000005,9.0,1.8125,,1.8125,False,False,False,False,True,False,,False,False,3,4,'risky',persona_violation,-3.0406250000000004,-14.262499999999998,45.32036461032081,-2.50625,4.8015625,-14.262499999999998,53.54948467116469,6.49375,2.6624999999999996,-14.262499999999998,51.88364062616859,4.68125,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_0,4,0,free_form_random,0.1,False,risk_seeking,0.6,t=4|build=0|fav=0|signal=good,'risky','safe','safe','safe','safe',True,False,True,True,True,9.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,False,False,False,False,False,False,,False,False,3,4,'risky',,-5.0,-14.262499999999998,41.900567586499086,-5.0,4.0,-14.262499999999998,50.900567586499086,4.0,4.0,-14.262499999999998,50.900567586499086,4.0,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_1,0,1,free_form_random,0.1,False,risk_seeking,0.6,t=0|build=0|fav=0|signal=good,None,'safe','safe','setup','setup',False,False,False,False,False,27.477499999999996,27.477499999999996,0.0,0.0,1.932734374999999,,0.0,,1.932734374999999,23.407343749999995,0.9664062499999986,,0.9664062499999986,False,False,False,False,True,True,,False,False,3,4,'<UNPARSEABLE>',parse_failed,-14.262499999999998,-14.262499999999998,-14.262499999999998,-14.262499999999998,13.214999999999998,-14.262499999999998,63.40485045431797,9.14484375,11.282265624999999,-14.262499999999998,61.81244035504545,8.178437500000001,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_1,1,1,free_form_random,0.1,False,risk_seeking,0.6,t=1|build=0|fav=1|signal=bad,None,'risky','risky','risky','risky',False,False,False,False,False,31.048125,31.048125,0.0,0.0,0.0,,0.0,,0.0,31.407343749999995,0.0,,0.0,False,False,False,False,True,True,,False,False,3,4,'<UNPARSEABLE>',parse_failed,-14.262499999999998,-14.262499999999998,-14.262499999999998,-14.262499999999998,16.785625000000003,-14.262499999999998,66.73106975619234,17.14484375,16.785625000000003,-14.262499999999998,66.73106975619234,17.14484375,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_1,2,1,free_form_random,0.1,False,risk_seeking,0.6,t=2|build=0|fav=1|signal=good,None,'risky','risky','risky','risky',False,False,False,False,False,27.775078125,27.775078125,0.0,0.0,0.0,,0.0,,0.0,31.407343749999995,0.0,,0.0,False,False,False,False,True,True,,False,False,3,4,'<UNPARSEABLE>',parse_failed,-14.262499999999998,-14.262499999999998,-14.262499999999998,-14.262499999999998,13.512578125000001,-14.262499999999998,63.303720649006635,17.14484375,13.512578125000001,-14.262499999999998,63.303720649006635,17.14484375,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_1,3,1,free_form_random,0.1,False,risk_seeking,0.6,t=3|build=0|fav=0|signal=bad,None,'safe','safe','cash_out','setup',False,False,False,False,False,18.5,18.5,0.0,0.0,1.4953125000000007,,0.0,,1.4953125000000007,20.756249999999998,1.8125,,1.8125,False,False,False,False,True,True,,False,False,3,4,'<UNPARSEABLE>',parse_failed,-14.262499999999998,-14.262499999999998,-14.262499999999998,-14.262499999999998,4.237500000000001,-14.262499999999998,53.07959828744323,6.49375,2.7421875,-14.262499999999998,51.60845266763911,4.49375,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_1,4,1,free_form_random,0.1,False,risk_seeking,0.6,t=4|build=0|fav=0|signal=bad,None,'safe','safe','safe','safe',False,False,False,False,False,18.262499999999996,18.262499999999996,0.0,0.0,0.0,,0.0,,0.0,18.262499999999996,0.0,,0.0,False,False,False,False,True,True,,False,False,3,4,'<UNPARSEABLE>',parse_failed,-14.262499999999998,-14.262499999999998,-14.262499999999998,-14.262499999999998,4.0,-14.262499999999998,50.900567586499086,4.0,4.0,-14.262499999999998,50.900567586499086,4.0,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_2,0,2,free_form_random,0.1,False,risk_seeking,0.6,t=0|build=0|fav=1|signal=good,None,'risky','risky','setup','safe',False,False,False,False,False,28.435624999999998,28.435624999999998,0.0,0.0,8.589375,,0.0,,8.589375,31.407343749999995,8.0,,8.0,False,False,False,False,True,True,,False,False,3,4,'<UNPARSEABLE>',parse_failed,-14.262499999999998,-14.262499999999998,-14.262499999999998,-14.262499999999998,14.173125,-14.262499999999998,63.28752458172717,17.14484375,5.58375,-14.262499999999998,55.63682869038247,8.178437500000001,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_2,1,2,free_form_random,0.1,False,risk_seeking,0.6,t=1|build=0|fav=0|signal=bad,None,'setup','safe','setup','setup',False,False,False,False,False,23.53640625,23.53640625,0.0,0.0,0.0,,0.0,,0.0,23.407343749999995,0.9664062499999986,,0.9664062499999986,False,False,False,False,True,True,,False,False,3,4,'<UNPARSEABLE>',parse_failed,-14.262499999999998,-14.262499999999998,-14.262499999999998,-14.262499999999998,9.27390625,-14.262499999999998,59.48196840745186,8.178437500000001,9.27390625,-14.262499999999998,59.48196840745186,8.178437500000001,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_2,2,2,free_form_random,0.1,False,risk_seeking,0.6,t=2|build=0|fav=0|signal=bad,None,'setup','safe','cash_out','cash_out',False,False,False,False,False,26.531875,26.531875,0.0,0.0,1.6971093750000001,,0.0,,1.6971093750000001,23.407343749999995,2.0,,2.0,False,False,False,False,True,True,,False,False,3,4,'<UNPARSEABLE>',parse_failed,-14.262499999999998,-14.262499999999998,-14.262499999999998,-14.262499999999998,12.269375,-14.262499999999998,61.326871455333674,8.178437500000001,10.572265625,-14.262499999999998,60.594796898295,7.14484375,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_2,3,2,free_form_random,0.1,False,risk_seeking,0.6,t=3|build=0|fav=1|signal=good,None,'risky','risky','setup','setup',False,False,False,False,False,30.240624999999994,30.240624999999994,0.0,0.0,8.268749999999999,,0.0,,8.268749999999999,28.756249999999998,9.8125,,9.8125,False,False,False,False,True,True,,False,False,3,4,'<UNPARSEABLE>',parse_failed,-14.262499999999998,-14.262499999999998,-14.262499999999998,-14.262499999999998,15.978124999999999,-14.262499999999998,65.2896307779849,14.49375,7.709375,-14.262499999999998,57.10023251093159,4.68125,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_2,4,2,free_form_random,0.1,False,risk_seeking,0.6,t=4|build=0|fav=1|signal=good,None,'risky','risky','risky','risky',False,False,False,False,False,26.262499999999996,26.262499999999996,0.0,0.0,0.0,,0.0,,0.0,26.262499999999996,0.0,,0.0,False,False,False,False,True,True,,False,False,3,4,'<UNPARSEABLE>',parse_failed,-14.262499999999998,-14.262499999999998,-14.262499999999998,-14.262499999999998,12.0,-14.262499999999998,58.900567586499086,12.0,12.0,-14.262499999999998,58.900567586499086,12.0,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_3,0,3,free_form_random,0.1,False,risk_seeking,0.6,t=0|build=0|fav=1|signal=good,'setup','risky','risky','risky','risky',True,True,True,False,False,9.359765625,9.359765625,0.0,0.0,0.0,,0.0,,0.0,8.966406249999999,0.0,,0.0,False,False,False,False,True,False,,False,False,3,4,'setup',persona_violation,8.20515625,-14.262499999999998,57.447189375010595,8.178437500000001,17.564921875,-14.262499999999998,67.69371518675443,17.14484375,17.564921875,-14.262499999999998,67.69371518675443,17.14484375,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_3,1,3,free_form_random,0.1,False,risk_seeking,0.6,t=1|build=1|fav=0|signal=bad,'setup','cash_out','cash_out','safe','safe',True,True,True,True,True,2.1153906250000016,2.1153906250000016,0.0,0.0,0.718515625000002,1.3968749999999996,0.0,0.0,0.718515625000002,1.9328125000000007,0.9664062499999986,0.9664062500000021,0.9664062499999986,False,False,False,False,False,False,,False,False,3,4,'setup',,13.76265625,-14.262499999999998,63.72247300127149,10.212031249999999,15.878046875,-14.262499999999998,65.66639574772287,12.14484375,15.159531249999999,-14.262499999999998,65.48832564834657,11.178437500000001,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_3,2,3,free_form_random,0.1,False,risk_seeking,0.6,t=2|build=0|fav=1|signal=good,'setup','risky','risky','safe','safe',True,False,True,True,True,10.330546875000001,10.330546875000001,0.0,0.0,8.277578125000002,2.05296875,0.0,0.0,8.277578125000002,8.966406249999999,8.0,0.9664062499999986,8.0,False,False,False,False,False,False,,False,False,3,4,'setup',,7.225468749999999,-14.262499999999998,57.92625064473785,8.178437500000001,17.556015625,-14.262499999999998,67.41098790691478,17.14484375,9.278437499999999,-14.262499999999998,59.7883807438711,9.14484375,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_3,3,3,free_form_random,0.1,False,risk_seeking,0.6,t=3|build=0|fav=1|signal=good,'setup','risky','risky','risky','risky',True,True,True,True,True,7.8828125,7.8828125,0.0,0.0,0.0,7.8828125,0.0,0.0,0.0,9.8125,0.0,9.8125,0.0,False,False,False,False,False,False,,False,False,3,4,'setup',,3.7312499999999997,-14.262499999999998,52.823090690334666,4.68125,11.6140625,-14.262499999999998,60.470792333305326,14.49375,11.6140625,-14.262499999999998,60.470792333305326,14.49375,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_3,4,3,free_form_random,0.1,False,risk_seeking,0.6,t=4|build=1|fav=0|signal=bad,'setup','cash_out','cash_out','cash_out','cash_out',True,True,True,True,True,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,False,False,False,False,False,False,,False,False,3,4,'setup',,1.0,-14.262499999999998,47.900567586499086,1.0,7.0,-14.262499999999998,53.900567586499086,7.0,7.0,-14.262499999999998,53.900567586499086,7.0,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_0,0,0,free_form_random,0.1,False,risk_seeking,0.85,t=0|build=0|fav=0|signal=bad,'risky','safe','safe','setup','setup',True,False,True,False,False,9.016328125000001,9.016328125000001,0.0,0.0,0.2910156250000018,,0.0,,0.2910156250000018,9.0,0.9664062499999986,,0.9664062499999986,False,False,False,False,True,False,,False,False,3,4,'risky',persona_violation,0.13296874999999952,-14.262499999999998,50.091452795597114,0.14484374999999972,9.149296875000001,-14.262499999999998,59.02209975821157,9.14484375,8.85828125,-14.262499999999998,58.95531545642641,8.178437500000001,0.05,uniform_random,0.1,empirical_bernstein,
reference_demo_state_bank,free_form_random|risk_seeking|bank,seed_0,1,0,free_form_random,0.1,False,risk_seeking,0.85,t=1|build=0|fav=1|signal=good,'risky','risky','risky','setup','setup',True,True,True,False,False,0.0,0.0,0.0,0.0,7.810078125000001,,0.0,,7.810078125000001,0.0,8.966406249999999,,8.966406249999999,True,False,True,False,False,False,,False,False,4,4,'risky',persona_violation,12.336953125,-14.262499999999998,61.78435632185336,17.14484375,12.336953125,-14.262499999999998,61.78435632185336,17.14484375,4.5268749999999995,-14.262499999999998,54.790583763706415,8.178437500000001,0.05,uniform_random,0.1,empirical_bernstein,
